Date,Close,Volume
2026-01-4585,-0.86,4564
2026-01-4586,0,10298
2026-01-4587,-0.18,23875
2026-01-4588,0.7,14923
2026-01-4589,-0.02,31051
2026-01-4590,-0.36,22677
2026-01-4591,-0.77,260
2026-01-4592,0.64,15117
2026-01-4593,-0.33,20770
2026-01-4594,0.19,12855
2026-01-4595,-0.03,15727
2026-01-4596,-0.35,10300
2026-01-4597,-0.12,14969
2026-01-4598,-0.87,14398
2026-01-4599,-0.56,20359
2026-01-4600,-0.5,20456
2026-01-4601,-0.95,25810
2026-01-4602,-0.72,3913
2026-01-4603,-0.8,16882
2026-01-4604,-0.68,23266
2026-01-4605,0.87,20631
2026-01-4606,-0.36,21501
2026-01-4607,0.8,30585
2026-01-4608,0.02,11073
2026-01-4609,-0.47,8594
2026-01-4610,-0.73,388
2026-01-4611,0.54,17802
2026-01-4612,-0.34,19168
2026-01-4613,0.47,371
2026-01-4614,0.37,26633
2026-01-4615,0.12,7862
2026-01-4616,0.2,27101
2026-01-4617,0.55,4685
2026-01-4618,-0.14,13117
2026-01-4619,0.41,19763
2026-01-4620,-0.52,27932
2026-01-4621,-0.33,28953
2026-01-4622,0.46,213
2026-01-4623,0.94,15707
2026-01-4624,-0.25,3266
2026-01-4625,0.29,18482
2026-01-4626,0.08,1802
2026-01-4627,-0.06,22571
2026-01-4628,0.06,698
2026-01-4629,0.55,29144
2026-01-4630,-0.56,19224
2026-01-4631,0.78,28101
2026-01-4632,-0.69,18740
2026-01-4633,0.03,10925
2026-01-4634,0.28,26559
2026-01-4635,0.89,12270
2026-01-4636,-0.51,26912
2026-01-4637,0.88,21563
2026-01-4638,-1,25541
2026-01-4639,0.14,15505
2026-01-4640,-0.56,22711
2026-01-4641,0.75,18284
2026-01-4642,0.06,6258
2026-01-4643,0.97,14394
2026-01-4644,0.59,27123
2026-01-4645,-0.85,14096
2026-01-4646,-0.78,10258
2026-01-4647,-0.27,30876
2026-01-4648,0.96,18706
2026-01-4649,0.05,8795
2026-01-4650,0.87,1143
2026-01-4651,0.41,16139
2026-01-4652,0.88,2839
2026-01-4653,-0.23,22372
2026-01-4654,0.52,1396
2026-01-4655,-0.18,771
2026-01-4656,0.85,19529
2026-01-4657,0.84,1447
2026-01-4658,-0.32,3939
2026-01-4659,0.99,19615
2026-01-4660,0.22,24242
2026-01-4661,0.12,24707
2026-01-4662,-0.69,18848
2026-01-4663,-0.46,7971
2026-01-4664,-0.1,2209
2026-01-4665,-0.42,20925
2026-01-4666,0.27,25868
2026-01-4667,0.64,29555
2026-01-4668,0.05,21289
2026-01-4669,-0.93,15355
2026-01-4670,0.96,29323
2026-01-4671,0.41,17049
2026-01-4672,-0.66,26784
2026-01-4673,-0.74,19786
2026-01-4674,-0.89,18822
2026-01-4675,-0.31,8258
2026-01-4676,-0.89,800
2026-01-4677,-0.96,24985
2026-01-4678,0.03,32362
2026-01-4679,-0.92,25922
2026-01-4680,-0.6,27401
2026-01-4681,0.37,30012
2026-01-4682,0.47,26919
2026-01-4683,-0.09,27148
2026-01-4684,0.6,1405
2026-01-4685,-0.75,10090
2026-01-4686,0.3,15281
2026-01-4687,-0.12,20795
2026-01-4688,-0.62,29411
2026-01-4689,0.84,19647
2026-01-4690,-0.45,10371
2026-01-4691,0.02,25100
2026-01-4692,0.61,15717
2026-01-4693,0.65,4539
2026-01-4694,0.01,6423
2026-01-4695,-0.85,29409
2026-01-4696,-0.47,6002
2026-01-4697,-0.69,11585
2026-01-4698,-0.11,29807
2026-01-4699,0.44,25535
2026-01-4700,-0.36,10812
2026-01-4701,-0.73,8984
2026-01-4702,0.55,30095
2026-01-4703,-0.15,10449
2026-01-4704,-0.62,29755
2026-01-4705,-0.85,5741
2026-01-4706,-0.44,4609
2026-01-4707,-0.81,25827
2026-01-4708,-0.38,14248
2026-01-4709,0.79,11343
2026-01-4710,0.31,28751
2026-01-4711,-0.49,5096
2026-01-4712,-0.02,30979
2026-01-4713,0.38,32306
2026-01-4714,0.91,28301
2026-01-4715,-0.87,17781
2026-01-4716,-0.49,3469
2026-01-4717,-0.14,7277
2026-01-4718,0.42,14541
2026-01-4719,0.55,26435
2026-01-4720,-0.42,14799
2026-01-4721,0.61,8380
2026-01-4722,0.74,28584
2026-01-4723,0.38,8113
2026-01-4724,-0.44,24593
2026-01-4725,0.73,20671
2026-01-4726,-0.69,24252
2026-01-4727,-0.47,14399
2026-01-4728,-0.77,16100
2026-01-4729,-0.64,20600
2026-01-4730,0.66,17192
2026-01-4731,0.46,6164
2026-01-4732,0.03,16281
2026-01-4733,0.52,25809
2026-01-4734,0.33,8722
2026-01-4735,-0.18,20089
2026-01-4736,-0.58,21704
2026-01-4737,-0.31,17940
2026-01-4738,0.36,12065
2026-01-4739,-0.95,11612
2026-01-4740,-0.28,26826
2026-01-4741,0.55,625
2026-01-4742,-0.9,17156
2026-01-4743,0.88,29646
2026-01-4744,-0.32,23614
2026-01-4745,-0.87,28796
2026-01-4746,0.26,25065
2026-01-4747,-0.15,2181
2026-01-4748,-0.71,5256
2026-01-4749,0.88,12716
2026-01-4750,-0.62,20998
2026-01-4751,0.15,17499
2026-01-4752,-0.78,6733
2026-01-4753,-0.32,17629
2026-01-4754,0.43,16916
2026-01-4755,-0.72,19661
2026-01-4756,0.9,18424
2026-01-4757,0.41,10447
2026-01-4758,0.47,32719
2026-01-4759,-0.19,32382
2026-01-4760,-0.11,2105
2026-01-4761,-0.97,3749
2026-01-4762,0.9,15991
2026-01-4763,0.68,26545
2026-01-4764,0.17,9345
2026-01-4765,0.67,7270
2026-01-4766,0.38,27986
2026-01-4767,0.25,21202
2026-01-4768,0.82,9095
2026-01-4769,-0.72,16255
2026-01-4770,0.96,7720
2026-01-4771,0.41,24813
2026-01-4772,0.46,14278
2026-01-4773,-0.73,3903
2026-01-4774,0.24,31686
2026-01-4775,0.86,13365
2026-01-4776,0.97,15868
2026-01-4777,-0.84,16218
2026-01-4778,0.44,20604
2026-01-4779,0.63,10879
2026-01-4780,-0.85,19372
2026-01-4781,-0.57,8807
2026-01-4782,-0.83,7326
2026-01-4783,-0.83,10180
2026-01-4784,-0.43,19869
2026-01-4785,0.36,15458
2026-01-4786,0,15622
2026-01-4787,-0.26,28835
2026-01-4788,-0.72,13914
2026-01-4789,0.58,25899
2026-01-4790,-0.73,8592
2026-01-4791,0.21,5340
2026-01-4792,-0.11,15536
2026-01-4793,-0.57,31493
2026-01-4794,0.46,5021
2026-01-4795,-0.72,27094
2026-01-4796,-0.82,10802
2026-01-4797,0.43,9496
2026-01-4798,-0.73,3217
2026-01-4799,-0.15,5403
2026-01-4800,-0.28,14776
2026-01-4801,-0.15,9711
2026-01-4802,-0.34,7254
2026-01-4803,0.54,9942
2026-01-4804,-0.57,1500
2026-01-4805,0.5,15866
2026-01-4806,-0.91,24534
2026-01-4807,0.98,17500
2026-01-4808,0.82,1916
2026-01-4809,-0.15,7693
2026-01-4810,-0.47,1924
2026-01-4811,-0.79,25248
2026-01-4812,0.11,9275
2026-01-4813,-0.57,27103
2026-01-4814,-0.77,28116
2026-01-4815,0.23,4285
2026-01-4816,-0.97,19712
2026-01-4817,0.17,19084
2026-01-4818,-0.31,15807
2026-01-4819,0.66,21104
2026-01-4820,0.84,11381
2026-01-4821,-0.35,4372
2026-01-4822,-0.7,10560
2026-01-4823,-0.13,2715
2026-01-4824,0.45,25993
2026-01-4825,-0.79,26842
2026-01-4826,-0.35,12249
2026-01-4827,0.58,30148
2026-01-4828,0.66,25070
2026-01-4829,-0.04,6693
2026-01-4830,0.03,29967
2026-01-4831,-0.17,13460
2026-01-4832,0.14,12444
2026-01-4833,-0.85,23714
2026-01-4834,0.24,9961
2026-01-4835,0.25,26200
2026-01-4836,-0.33,29772
2026-01-4837,-0.51,14817
2026-01-4838,-0.82,29813
2026-01-4839,0.58,21379
2026-01-4840,-0.31,25086
2026-01-4841,-0.25,32724
2026-01-4842,-0.54,5187
2026-01-4843,0.17,10282
2026-01-4844,-0.29,20340
2026-01-4845,0.01,17235
2026-01-4846,-0.75,23273
2026-01-4847,0.47,16006
2026-01-4848,0.88,20917
2026-01-4849,-0.57,29338
2026-01-4850,0.84,24957
2026-01-4851,-0.61,31094
2026-01-4852,-0.4,27531
2026-01-4853,-0.47,30665
2026-01-4854,-0.63,15390
2026-01-4855,0.71,12027
2026-01-4856,-0.03,19460
2026-01-4857,0.84,27491
2026-01-4858,-0.01,16491
2026-01-4859,0.4,8890
2026-01-4860,0.06,7413
2026-01-4861,-0.02,22223
2026-01-4862,0.9,23562
2026-01-4863,0.25,4221
2026-01-4864,0.95,24946
2026-01-4865,0.78,1754
2026-01-4866,-0.99,31523
2026-01-4867,-0.87,18098
2026-01-4868,0.46,25687
2026-01-4869,-0.22,28212
2026-01-4870,0.18,32482
2026-01-4871,-0.16,20714
2026-01-4872,0.56,14019
2026-01-4873,-0.42,6127
2026-01-4874,0.3,17401
2026-01-4875,-0.74,12892
2026-01-4876,0.66,16024
2026-01-4877,0.44,10755
2026-01-4878,0.02,14619
2026-01-4879,-0.12,12384
2026-01-4880,-0.79,21756
2026-01-4881,-0.65,30668
2026-01-4882,0.99,1410
2026-01-4883,-0.87,11508
2026-01-4884,0.35,29915
2026-01-4885,0.62,9354
2026-01-4886,0.02,16234
2026-01-4887,0.15,4410
2026-01-4888,-0.37,31074
2026-01-4889,-0.08,21984
2026-01-4890,-0.19,12948
2026-01-4891,-0.6,18424
2026-01-4892,0.01,27781
2026-01-4893,0.02,30293
2026-01-4894,-0.04,14020
2026-01-4895,0.01,18455
2026-01-4896,0.79,25978
2026-01-4897,-0.86,2007
2026-01-4898,-0.27,5699
2026-01-4899,-0.34,12068
2026-01-4900,0.85,30524
2026-01-4901,0.64,1587
2026-01-4902,-0.71,1118
2026-01-4903,0.11,27602
2026-01-4904,0.22,12042
2026-01-4905,0.87,22942
2026-01-4906,-0.03,9188
2026-01-4907,0.72,30838
2026-01-4908,-0.87,8933
2026-01-4909,0.48,22831
2026-01-4910,0.5,7596
2026-01-4911,-0.41,9609
2026-01-4912,-0.71,4117
2026-01-4913,0.24,23906
2026-01-4914,0.21,18189
2026-01-4915,-0.75,29738
2026-01-4916,-0.91,2469
2026-01-4917,-0.19,25239
2026-01-4918,0.07,22629
2026-01-4919,0.13,154
2026-01-4920,-0.15,14050
2026-01-4921,0.93,15249
2026-01-4922,0.94,13202
2026-01-4923,-0.92,31934
2026-01-4924,0.27,8672
2026-01-4925,0.07,21496
2026-01-4926,0.42,14972
2026-01-4927,-0.5,15008
2026-01-4928,-0.81,5621
2026-01-4929,-0.17,727
2026-01-4930,0.73,13705
2026-01-4931,-0.56,18158
2026-01-4932,0.75,3644
2026-01-4933,-0.09,27934
2026-01-4934,0.52,18983
2026-01-4935,-0.76,4986
2026-01-4936,-0.37,13331
2026-01-4937,0.01,30753
2026-01-4938,0.55,326
2026-01-4939,0.96,12728
2026-01-4940,-0.49,28061
2026-01-4941,-0.9,19480
2026-01-4942,0.53,24027
2026-01-4943,-0.09,7491
2026-01-4944,-0.48,31809
2026-01-4945,0.26,26269
2026-01-4946,0.34,863
2026-01-4947,0.3,5721
2026-01-4948,-0.33,11049
2026-01-4949,-0.83,15665
2026-01-4950,-0.89,27725
2026-01-4951,0.08,3162
2026-01-4952,-0.5,3524
2026-01-4953,-0.85,28599
2026-01-4954,-0.3,12455
2026-01-4955,0.11,6221
2026-01-4956,-0.2,20037
2026-01-4957,0.69,2807
2026-01-4958,0.35,23666
2026-01-4959,-0.08,1882
2026-01-4960,-0.51,3106
2026-01-4961,0.94,23324
2026-01-4962,-0.56,22070
2026-01-4963,-0.41,30033
2026-01-4964,0.56,19093
2026-01-4965,-0.09,20022
2026-01-4966,-0.95,21887
2026-01-4967,0.57,30498
2026-01-4968,-0.72,28446
2026-01-4969,0.2,26297
2026-01-4970,0.29,26974
2026-01-4971,-0.11,21859
2026-01-4972,-0.36,20479
2026-01-4973,-0.28,15869
2026-01-4974,-0.92,3817
2026-01-4975,-0.37,22222
2026-01-4976,-0.82,21183
2026-01-4977,0.77,5820
2026-01-4978,-0.22,22454
2026-01-4979,-0.36,6847
2026-01-4980,-0.97,6824
2026-01-4981,-0.74,32663
2026-01-4982,0.91,8292
2026-01-4983,-0.08,954
2026-01-4984,-0.7,18249
2026-01-4985,0.75,1425
2026-01-4986,-0.07,22291
2026-01-4987,0.62,12771
2026-01-4988,0.37,17140
2026-01-4989,-0.12,30354
2026-01-4990,0.63,20967
2026-01-4991,-0.64,3461
2026-01-4992,0.19,8513
2026-01-4993,0.06,13285
2026-01-4994,0.5,13704
2026-01-4995,-0.6,24972
2026-01-4996,0.53,3465
2026-01-4997,-0.55,5306
2026-01-4998,0.26,27557
2026-01-4999,-0.04,1546
2026-01-5000,-0.2,18796
